Epsilon. Volume 1,Epsilon - Tome 1
 Le survenant ,Le Survenant
Hell.com,Hell.com - Nº 136
Simon et les grands cornichons ,Simon et les grands cornichons
"Moi, dans les ruines rouges du siècle"," Moi, dans les ruines rouges du siècle "
Le blogue de Namasté,Comme deux poissons dans l'eau
Écorchée,ECORCHEE
La petite sirène,Cherche et trouve La petite sirène
Les Templiers du Nouveau Monde (compact) ,Les Templiers du Nouveau Monde
Mon chien balou #7 moyen,"Collection Souriceau, [6-7 ans]"
KABOUM T31 L'INVENTION,Kaboum
Le cratère,Le Cratère - Tome 7
Les punaises,Les punaises - Nº 52
Une sorte de nitescence langoureuse /,Une sorte de nitescence langoureuse - A2
Premiere personne 10/10,La Première personne
Isa - L'île des exclus,Isa tome 1
INDIE KIDD T07 JE SUIS,Je suis la plus (mal)chanceuse de l'école!
Te trouver! : un prédateur a enlevé mon enfant,Te trouver!
Monsieur Roboto - NÂ° 117,Monsieur Roboto
Savannah - Tome 10,Savannah Tome 10.En terres inconnues
"Guillaume Renaud -Québec, 1759","Guillaume Renaud, Québec, 1759"
Sanguine - NÂ° 50,Sanguine
Les Fautifs,Les fautifs
"Tiyi, princesse d'Égypte","Tiyi, princesse d'Égypte "
Anosios,Anosios tome 2
" Coeurs, Comme Livres d'Amour ","Cœurs, comme livres d'amour"
" Coeurs, Comme Livres d'Amour ","Coeurs, comme livres d'amour"
"Cœurs, comme livres d'amour","Coeurs, comme livres d'amour"
Mission? passions!,Mission? Passions!
"Billy Stuart, le grand désastre ",Le grand désastre - Nº 9
Agrippa,Agrippa - Tome 6
Passe décisive,Lance et compte - Tome 10
 Trois fois la bête ,Trois fois la bête
Naufrage interieur,Naufrage intérieur
Ce n'est qu'un nuage Aubergine ,"Ce n'est qu'un nuage, Aubergine"
Chronos - Tome 2,Chronos
Le bleu du ciel : roman,Le bleu du ciel
La jeunesse en feu,Pour les sans-voix
 Fausse route ,Fausse route
D'aube et de civilisation, D'aube et de civilisation 
"Plume, papier, oiseau - Nº 38","Plume, papier, oiseau"
Quelle vie de chien !,Quelle vie de chien!
FANFAN ET LE MONSTRE NOEL,Fanfan et le monstre de Noël /
 Andante ,Andante
La Taverne du Coq à l'âne et autres contes  ,La taverne du coq à l'âne et autres contes
Antonia ,Antonia
La petite cousine de Freud ,La petite cousine de Freud
Au bord de la rivière - Tome 3 (compact) Xavier,Au bord de la rivière
Poussière de fées et l'œuf magique,Poussière de fées et l'oeuf magique
"Cris de silence, cils de l'aurore : poésie","Cris de silence, cils de l'aurore"
 La dévorante ,La dévorante
Tendresse au pluriel,Tendresse au pluriel petite anthologie sonore de la poésie chez ÉDITEQ
Le Canal de la peur ,Le canal de la peur
Dans le regard de Luce,Dans le regard de Luce - Tome 1
"Moi, ma mère me racontait...","Moi, ma mère me racontait... /"
"Crapule, le chat","Crapule, le chat - N º 5"
Ma grande soeur est une peste,MA GDE SOEUR EST UNE
Caillou -a la ferme,Caillou à la ferme
Les dragouilles - NÂ° 2,Les dragouilles
Un coeur rouge dans la glace,Un cœur rouge dans la glace
L'énigme des sept soeurs,L'énigme des sept sœurs  - NÂ° 4
L'énigme des sept soeurs,La zone
L'énigme des sept sœurs  - NÂ° 4,La zone
Denis Monette,L'Ermite
Denis Monette,L'ermite
L'Ermite,L'ermite
SANS PAUSE PUBLICITAIRE,Sans pause publicitaire
Lili Klondike,Lili Klondike - Partie II
Machine God ,Machine God
Ma vie autour d'une tasse John Deere ,MA VIE AUTOUR D'UNE TAS
Le visiteur,Le visiteur 
Polo et l'écureuil volant,POLO ET L'ECUREUIL VOLANT
Le plus petit espace /,Le plus petit espace
FX BELLAVANCE V.01,FX Bellavance
La vie épicée de Charlotte Lavigne,"La Vie épicée de Charlotte Lavigne, tome 4"
Pakkal,Pakkal : le secret de Tuzumab
Lance et compte - Tome 6,Match à domicile 
"Marika et ses amis, tome 2",Marika et ses amis - Tome 2 Opération Juliette
Un à zéro pour Charlot,Un à zéro pour Charlot 
Mortier rose,Le mortier rose
Le Pays de la Terre perdue – tome 6 – Emmanuel,Le pays de la terre perdue  t.6 Emmanuel
Peur bleue et sueurs froides, Les yeux d'émeraude 
Peur bleue et sueurs froides,Les Yeux d'émeraude
 Les yeux d'émeraude ,Les Yeux d'émeraude
Maxime /,Maxime 
Mission en mer Ionienne,Mission en mer ionienne
Octave et la dent qui fausse - Nº 1,Octave et la dent qui fausse
Sarah Zweig D'amour et de guerre,Sarah Zweig
" Chick Lit, tome 1: La consoeurie qui boit le champagne ",Chick lit
Farine et Poudrette : les soeurs Beaudry,Farine et Poudrette
Le visiteur du soir, Le visiteur du soir 
Le visiteur du soir,Le visiteur du soir - Nº 63
 Le visiteur du soir ,Le visiteur du soir - Nº 63
Temps mort ,Lance et compte - Tome 13
La déesse de la foudre - Nº 10,"Billy Stuart, la déesse de la foudre "
"L'année sans été, tome 1",L'Année sans été - Tome 1 Les fiançailles au berceau
Agathe et la campagne ,Agathe et la campagne
Les chemins de la vie,Chemins de la vie mes plus be
"Ces enfants d'ailleurs, tome 1",Ces enfants d'ailleurs
Sainte-rose ouest,Sainte-Rose Ouest
Coup d'envoi,Coup sur coup
C'était en 1760 et la lune voyait rouge ,C'était en 1760 et la lune voyait rouge
Sombre peuple,Sombre peuple 
Avec un grand A roman,"Avec un grand A, roman /"
Sur le rythme - Tome 2 Danse illimitée,"Sur le rythme, volume 2"
MADEMOISELLE T03 PECHES,Mademoiselle
Le dernier rendez-vous,Le dernier rendez-vous 
Quarante-trois matins,Quarante-trois matins : le zen et l'écriture
TERRE DES CONS,Terre des cons
Arielle Queen,Arielle Queen - Premier voyage vers l’Helheim
Spider-Man - Nº 8,Spider-Man
Pakkal,Pakkal : La cité assiégée
Mûrir,Murir ou comment traverser le
Fanfan au bal des fantômes,FANFAN AU BAL DES FANTOME
Le multiple événement terrestre,Le Multiple événement terrestre
Le Chemin brûlé,Le chemin brûlé
Aïnako,La voleuse de lumière - NÂ° 1
Garfield - NÂ° 24,Garfield
L'Odeur du café,L'odeur du café
Torbellino de deseos / Tournoiement des désirs,Torbellino de deseos = Tournoiement des désirs
Les homards - NÂ° 17,Les homards
Le voleur des steppes,Le voleur des steppes - NÂ° 103
"Il m'énerve, ce William Parker ! - NÂ° 120","Il m'énerve, ce William Parker!"
 Chez la reine ,Chez la reine 
L'homme d'Asmara,HOMME D'ASMARA (L')
Galoche,Galoche : une vraie année de chien
Zazie. v. 2. C'est poche!,Zazie - Tome 2 C'est poche!
Sexstory,Sexstory 2
Les notes de sang ,Les notes de sang
Les Folles années - Tome 2 Mathieu et l'affaire Aurore,"Les folles années, tome 2"
Ce qui est arrivé quand un drôle de voleur est passé chez Mélina et Chloé,Ce qui est arrivé quand un drôle de voleur est passé chez Mélina et Chloé 
Le dernier été - Nº 54,"Le dernier été, ou, L'odyssée de Sarg-XI"
La rivière disparue,La Rivière disparue 
Le père Noël ne sait pas dire non ,Le père Noël ne sait pas dire non
Zunik,ZUNIK T02
Zunik,Le chouchou; La surprise
ZUNIK T02,Le chouchou; La surprise
"Zazette, la chatte des Ouendats - Nº 129","Zazette, la chatte des Ouendats "
"Klondike, volume 2",Klondike - Tome 2 Les promesses de l'Eldorado
L'atlas mystérieux - Tome 1 - Nº 13,L'atlas mystérieux
Un tourbillon dans la tête - NÂ° 81,Un tourbillon dans la tête
Docteur Campagne," Docteur Campagne, tome 1: Docteur Campagne "
Univers est dans la pomme,L'Univers est dans la pomme
 Les amours de monsieur Edgar ,Les amours de monsieur Edgar
Un cadavre de luxe - Nº 6,Un cadavre de luxe
Le trésor d'Archibald,Le trésor d'Archibald - Nº 40
L'apprenti millionnaire,L'apprenti-millionnaire :
7 PIRATES FANTOMES,Sept pirates fantômes
KABOUM T13 LE DEFI DES,Kaboum
Chère voisine, Chère voisine 
Héros à tout faire,À la rescousse!
ENFER DE GLACE (L'),L'enfer de glace
Maélie au camp de jour,Maélie au camp de jour 
Caillou,"Caillou, mes premieres histoires"
Mon ami Pichou,MON AMI PICHOU
Le Temps de le dire - Tome 1 Une vie bien fragile,Le temps de le dire
Mystère... entre mes 2 oreilles,Mystères... entre mes 2 oreilles 
Mon chien avait un z'an,Mon chien avait un z'an la su
Eva Braun - Tome 2 Une cage dorée,Eva Braun
Agrippa,Agrippa - Tome 5
"Mercredi, jour de fête","Mercredi, jour de fête "
"Mercredi, jour de fête","Mercredi, jour de fête - NÂ° 113"
"Mercredi, jour de fête ","Mercredi, jour de fête - NÂ° 113"
"Bébé boum, volume 3",Bébé boum - Tome 3 La réplique sismique
Le nid du Faucon,Le nid du faucon
Bébé Caillou: Le dodo,Le dodo
Youtubeurs,Youtubeurs 1
In between,In Between 
Les liens de l'amour,Liens de l'amour (Les)
Lac un fjord t.9 -un,"Un lac, un fjord, un fleuve"
Le chagrin des étoiles,Le Chagrin des étoiles
Stello Sole : lumière espace-temps,Lumière espace-temps
"Selfies et sushis, volume 1",Selfies et sushis - Tome 1 Comme sur des roulettes
L'Offrande des fous,L'offrande des fous
Dernier homme-le,Le dernier homme
Le sentier des Roquemont,Le Sentier des Roquemont - Tome 3 (compact) Le dilemme
La femme de ma vie, La femme de ma vie 
La folie des spaghettis,La folie des spaghettis--
"921, Queen Mary Road ",921 Queen Mary Road
Les intrusions de l'oeil,Les intrusions de l'oeil; suivi d'un Petit traité de beauté
Les trois petits jambons ,Les trois p'tits jambons - Nº 137
L'enfant promis ,L'enfant promis
L'enfant promis ,ENFANT PROMIS
L'enfant promis,ENFANT PROMIS
Ode au Saint-Laurent /Gatien Lapointe,Ode au Saint-Laurent
Trafic,Trafic 
Tableau meurtrier ,Tableau meurtrier
Pour l'amour de Liam,POUR L'AMOUR DE LIAM
La course contre le monstre,La course contre le monstre - Nº 12
Les Combats de Jordan ,Les combats de Jordan
Les tempêtes  Nº 25,Les Tempêtes
Les tempêtes  Nº 25,"Les Tempêtes, ou, Les mémoires d'un Beatle raté"
Les Tempêtes,"Les Tempêtes, ou, Les mémoires d'un Beatle raté"
L'abécédaire du pet,L'abécédaire du pet 
POUSSIERA NO02,Poussièra
Les gestionnaires de l'apocalypse,La faim de la Terre - Nº 15
Au pays des Babouchka,Au pays des Babouchka : roman
Emrys 2,Emrys
QU'EST-CE QU'ELLE A MAM,Qu'est-ce qu'elle a maman? 
Grand blanc,Le grand blanc
L'affrontement, L'affrontement 
L'appel des rivières - Tome 1,L'appel des rivières
PLAISIRS DE LIRE,Plaisirs de lire
L'enfant dans le miroir,ENFANT DANS LE MIROIR
Galette offre des cœurs à la Saint-Valentin!,Galette offre des coeurs à la Saint-Valentin!
Renard apprivoise,Le renard apprivoisé
"Et si c'était ça, le bonheur?","Et si c'était ça, le bonheur? "
Voyageurs de passages - Tome 2 Pour le temps qu'il nous reste,Voyageurs de passages
Bande dessinée 1,"The Trash Pack, Bande dessinée"
Garfield - Nº 49,Garfield
 Les amants de l'Alfama ,Les amants de l'Alfama
Un pirate à l'école,UN PIRATE A L'ECOLE
L'invasion des savondoux,INVASION DES SAVONDOUX
Rodolphe Stiboustine,Rodolphe Stiboustine ou L'enfant qui naquit deux fois
 Le Puits ,Le puits 
La vache qui lit,La vache qui lit - NÂ° 54
Caillou et les bébés chiens /,Caillou et les bébés chiens
Délirons avec Léon!,DELIRONS AVEC LEON NO14
Neuf histoires de Noël plus une autre en cadeau /,9 histoires de Noël - Nº 62
Meurtre à Westmount Une enquête de Russel Teed,Meurtre à Westmount
Des barbelés dans ma mémoire,Des barbeles dans ma memoire
Les saisons d'Henri,Les saisons d'Henri - Nº 66
Malourène et les malheurs de Graindesel,Malourène et les malheurs de Graindesel - Nº 30
Le sauvage blanc,Sauvage blanc -le
Voir Québec et mourir,Voir Québec et mourir 
Analphabête love,Débarc-en-ciel
Les grands légumes célestes vous parlent,"Les grands légumes célestes vous parlent ; précédé de, Le monstre-mari"
Le fil rouge. Livre 1,Le fil rouge
Le bras cassé de Charles ,Le bras cassé de Charles
La salade de César , La salade de César 
 Leon et les inventions ,Léon et les inventions
Clinique Valrose,Clinique Valrose - Tome 2
Le journal du corsaire ,Le journal du corsaire
Caillou part a l'aventure,Caillou part à l'aventure
(K),(K) COFFRET 2
PARFUM DES LIVRES (LE),Le parfum des livres /
Le quatrième roi mage,Le quatrième roi mage : une enquête à Venise
Jordan apprenti chevalier ,"Jordan, apprenti chevalier"
Papa Dracula! ,Noémie
"Tayaout, fils d'Agaguk",Tayaout
Les bêtises des fantômes,Les bêtises des fantômes /
L'ombrelle = Chiec dù do diem hoa trang,L'ombrelle =
Ma petite amie,Ma petite amie - NÂ° 99
"Les nouveaux poètes d'Amérique ; suivi de, Canons",Les nouveaux poètes d'Amérique
"Les nouveaux poètes d'Amérique ; suivi de, Canons","Les nouveaux poètes d'Amérique, suivi de Canons"
Les nouveaux poètes d'Amérique,"Les nouveaux poètes d'Amérique, suivi de Canons"
Si Dieu le veut,La Tunisie de Ben Ali 
Au cœur de la rose,Au coeur de la rose
Garfield,Garfield - NÂ° 6
"Oeuvres complètes (1995, 1990)",Oeuvres complètes
Garfield,"Garfield, poids lourd 12"
"Les Filles de Caleb, tome 2",Les filles de Caleb
Cendrine Senterre. v. 2. Médium bien cuite,Médium bien cuite - Nº 2
Gustave et Attila,Gustave et Attila - Nº 39
Glaces obscures,GLACES OBSCURES
DELIRONS AVEC LEON NO07,Délirons avec Léon!
Le Saint-Élias, Le Saint-Elias 
Les yeux troubles,Les yeux troubles et autres contes de la lune noire
En souvenir de Babouche,Sauvez ma Babouche!
La Valise d'Hana ,La valise d'Hana
Les fantômes de Monsieur Jacques,Les fantômes de Monsieur Jacques - Tome 1
"Les voyages du petit géant Gilles Tibo ; illustrations, Jean Bernèche [ressource électronique] /",Les voyages du petit géant
Roman non autorisé, Roman non autorisé 
Maitre a bord,Maître à bord
L'hôtel de la dernière heure ,L'hôtel de la dernière heure /
On dirait que je vous ai manqué,On dirait que je vous ai manqué L'épopée de Camillien Houde
Le cirque ,Le Cirque 
Le violoncelliste sourd,Le Violoncelliste sourd 
"Pouah!, bébé-sorcière","Bébé-sorcière, pouah!"
Des nouvelles du pays de la Terre perdue,Des nouvelles de la Terre perdue
Les exotiques,Les Exotiques
Les maîtres du pentacle,Les maîtres du Pentacle - Tome 4
Le fabuleux roman d'un pays,"Le Fabuleux Roman d'un pays, tome 2"
Herbe et le varech -l',L'herbe et le varech
Coeur trouvé aux objets perdus,Coeur trouvé aux objets perdus :
Coeur trouvé aux objets perdus,Cœur trouvé aux objets perdus
Coeur trouvé aux objets perdus :,Cœur trouvé aux objets perdus
Boite a lecture (12) go diego go! #2,La boîte à lecture
Hockey de rue,Hockey de rue 
Hélène de Champlain - Tome 1 (compact) Manchon et dentelle,Hélène de Champlain
Malik - Tome 2,"Malik, la menace de Jaccar le noir"
La Prison de l'urgence Précédé de: Les émois de Néo-Narcisse,La prison de l'urgence
L'oeil du faucon,Oeil du faucon
Catoblépas,À l'ombre du bûcher
C'était un 8 août - Nº 5,C'était un 8 août 
L'œil de la nuit ,L'œil de la nuit
Le monde de Khelia,Le monde de Khelia - Tome 1
Le choc des couronnes,Le choc des couronnes 
Jusqu'à toi,Jusqu'a toi
 La face cachée des cailloux ,La face cachée des cailloux
"Jacques, le Chasseur de Monstres","Jacques, le chasseur de monstres"
001- la foret des soupcons,La forêt des soupçons
Les mille-pattes,Les mille-pattes - NÂ° 37
D'amour et de haine,D'amour et de haine : Quand tout bascule (tome 1)
Les dragouilles - NÂ° 8,Les dragouilles
Azura : la légende des Pierres,Azura
"Caillou, la petite soeur", Caillou
 Nous sommes bien seules ,Nous sommes bien seules
"Malphas 2 - Torture, luxure et lecture - Nº 18",Malphas
Une odeur de gingembre,Odeur de gingembre -une
Une Liaison parisienne, Une liaison parisienne 
"La Poussière du temps, tome 3",La Poussière du temps - Tome 3 Sur le boulevard
Pour l'amour d'une grenouille,POUR L'AMOUR GREN NO02
"Pas la charité, mais le partage","Pas la charite, mais le parta"
Au cœur de la lettre,Au coeur de la terre
Alexis d'Haïti ,Alexis d'Haïti
"Un lac, un fjord",Lac un fjord t.7 -un
"Un lac, un fjord","Un lac, un fjord VII"
Lac un fjord t.7 -un,"Un lac, un fjord VII"
Et tournons la page,Et tournons la page...
Les aigles d'argent,"Les aigles d'argent, 1919"
 Scrapbook ,Scrapbook
MOUTON ASTRONAUTE NO04,Mouton astronaute
Le casier secret,Le casier secret 
Hunter s'est laissé couler,Hunter s'est laissé couler (Prix Robert-Cliche 2012)
PAIN DE GRAND-PERE (LE),Mandarine et Kiwi
Le complot d'Athabaska,Le complot d'Athabaska - Ce que les livres d'histoire ont caché
 Une saison dans la vie d'Emmanuel ,Une Saison dans la vie d'Emmanuel
Club des espions #10 moyen,"Collection Souriceau, [7-8 ans]"
C'est la faute à Mario Lemieux,C'est la faute à… - Tome 2 C'est la faute à Mario Lemieux
Les Enfants de Roches-Noires - Tome 3 Ceux de la forêt,Les enfants de Roches-Noires
Le grand livre des géants,GRAND LIVRE DES GEANTS
